woman_id,distance_km,ipv_response
1,42.962762727853395,0
2,42.962762727853395,0
3,42.962762727853395,0
4,42.962762727853395,1
5,42.962762727853395,1
6,42.962762727853395,0
7,0.947995507393471,1
8,0.947995507393471,0
9,0.947995507393471,0
10,0.947995507393471,0
11,0.947995507393471,0
12,2.1495338861390376,1
13,1.162632545122324,0
14,93.95777345487899,0
15,93.95777345487899,0
16,52.537811596360946,0
17,52.537811596360946,0
18,52.537811596360946,0
19,52.537811596360946,0
20,54.4989639184153,0
21,54.4989639184153,0
22,54.4989639184153,0
23,23.296747772643112,0
24,23.296747772643112,0
25,23.296747772643112,0
26,23.296747772643112,0
27,23.296747772643112,0
28,27.67264904040023,0
29,31.454919636090928,1
30,31.454919636090928,0
31,31.454919636090928,1
32,31.454919636090928,0
33,31.454919636090928,0
34,5.253671660587237,0
35,5.253671660587237,0
36,25.559286497331758,0
37,25.559286497331758,1
38,25.559286497331758,0
39,25.559286497331758,0
40,25.559286497331758,0
41,117.95569704514641,0
42,117.95569704514641,0
43,117.95569704514641,0
44,98.19229178523032,0
45,34.420008856767616,0
46,34.420008856767616,0
47,34.420008856767616,0
48,2.045780697961672,0
49,2.045780697961672,0
50,1.309031502707331,0
51,2.5422270618677847,0
52,0.260089178757357,0
53,0.260089178757357,0
54,0.260089178757357,0
55,61.27531545423346,1
56,61.27531545423346,0
57,61.27531545423346,0
58,67.25281860207457,0
59,67.25281860207457,0
60,67.25281860207457,0
61,20.901725612850058,0
62,20.901725612850058,0
63,20.901725612850058,0
64,20.901725612850058,0
65,19.392427993443803,0
66,19.392427993443803,1
67,28.352050755690446,0
68,17.06326050652264,1
69,17.06326050652264,1
70,17.06326050652264,0
71,38.73183806715245,0
72,38.73183806715245,0
73,38.73183806715245,0
74,137.3934026899716,1
75,3.6515106414840424,1
76,19.075987394691545,0
77,40.52307371389421,1
78,4.033765366835584,1
79,30.208112665726745,0
80,1.7030725936762554,0
81,83.47712796094417,0
82,83.47712796094417,0
83,83.47712796094417,1
84,83.47712796094417,0
85,17.90492016779832,0
86,8.778292007180227,0
87,8.778292007180227,1
88,31.691183751419917,1
89,19.60944340880366,0
90,19.60944340880366,0
91,19.60944340880366,1
92,19.60944340880366,0
93,19.60944340880366,1
94,110.9642578671639,1
95,110.9642578671639,0
96,12.601888453743355,0
97,12.601888453743355,0
98,14.228114046414829,0
99,4.7919298679432085,0
100,4.7919298679432085,1
101,4.7919298679432085,1
102,4.7919298679432085,0
103,4.7919298679432085,1
104,4.7919298679432085,0
105,34.79379551250186,0
106,5.714470338580612,1
107,5.714470338580612,0
108,5.714470338580612,1
109,5.714470338580612,1
110,47.812958158462195,0
111,47.812958158462195,1
112,47.812958158462195,1
113,2.1112808665511626,0
114,2.1112808665511626,0
115,2.1112808665511626,0
116,80.65526183156284,0
117,101.60684786107358,0
118,101.60684786107358,1
119,2.5207899425355658,0
120,7.454393695445649,0
121,41.32838559659339,0
122,41.32838559659339,0
123,23.166643300242427,0
124,23.166643300242427,1
125,0.22296444995945322,0
126,0.22296444995945322,0
127,0.22296444995945322,0
128,0.22296444995945322,1
129,0.22296444995945322,0
130,30.076750452244134,0
131,30.076750452244134,0
132,17.90905875276293,0
133,56.08837547075039,0
134,79.04872143244826,0
135,9.915852897361614,0
136,9.915852897361614,0
137,9.915852897361614,0
138,37.021895164383366,0
139,37.021895164383366,0
140,37.021895164383366,0
141,37.021895164383366,0
142,39.043176674059936,0
