woman_id,distance_km,ipv_response
1,42.962762727853395,0
2,42.962762727853395,0
3,42.962762727853395,0
4,42.962762727853395,1
5,42.962762727853395,1
6,42.962762727853395,0
7,42.962762727853395,0
8,0.947995507393471,0
9,0.947995507393471,1
10,0.947995507393471,0
11,0.947995507393471,0
12,0.947995507393471,0
13,0.947995507393471,0
14,2.1495338861390376,1
15,1.162632545122324,1
16,1.162632545122324,0
17,93.95777345487899,0
18,93.95777345487899,0
19,52.537811596360946,0
20,52.537811596360946,0
21,52.537811596360946,0
22,52.537811596360946,0
23,52.537811596360946,0
24,54.4989639184153,0
25,54.4989639184153,0
26,54.4989639184153,0
27,59.50711928527656,1
28,2.561814076333186,0
29,23.296747772643112,0
30,23.296747772643112,0
31,23.296747772643112,0
32,23.296747772643112,0
33,23.296747772643112,0
34,27.67264904040023,0
35,31.454919636090928,1
36,31.454919636090928,0
37,31.454919636090928,1
38,31.454919636090928,1
39,31.454919636090928,0
40,31.454919636090928,0
41,5.253671660587237,0
42,5.253671660587237,0
43,25.559286497331758,1
44,25.559286497331758,0
45,25.559286497331758,1
46,25.559286497331758,0
47,25.559286497331758,0
48,25.559286497331758,0
49,117.95569704514641,0
50,117.95569704514641,0
51,117.95569704514641,0
52,98.19229178523032,1
53,98.19229178523032,0
54,34.420008856767616,0
55,34.420008856767616,0
56,34.420008856767616,0
57,34.420008856767616,0
58,2.045780697961672,0
59,2.045780697961672,1
60,2.045780697961672,0
61,1.309031502707331,0
62,2.5422270618677847,0
63,0.260089178757357,0
64,0.260089178757357,0
65,0.260089178757357,0
66,61.27531545423346,1
67,61.27531545423346,0
68,61.27531545423346,0
69,67.25281860207457,0
70,67.25281860207457,0
71,67.25281860207457,0
72,67.25281860207457,0
73,20.901725612850058,0
74,20.901725612850058,0
75,20.901725612850058,0
76,20.901725612850058,0
77,19.392427993443803,0
78,19.392427993443803,1
79,28.352050755690446,1
80,28.352050755690446,0
81,17.06326050652264,1
82,17.06326050652264,1
83,17.06326050652264,0
84,17.06326050652264,1
85,38.73183806715245,0
86,38.73183806715245,0
87,38.73183806715245,0
88,137.3934026899716,1
89,3.6515106414840424,1
90,19.075987394691545,0
91,40.52307371389421,1
92,4.033765366835584,1
93,30.208112665726745,0
94,30.208112665726745,1
95,1.7030725936762554,0
96,83.47712796094417,0
97,83.47712796094417,0
98,83.47712796094417,1
99,83.47712796094417,0
100,17.90492016779832,0
101,8.778292007180227,0
102,8.778292007180227,1
103,8.778292007180227,1
104,31.691183751419917,1
105,19.60944340880366,0
106,19.60944340880366,0
107,19.60944340880366,1
108,19.60944340880366,0
109,19.60944340880366,1
110,19.60944340880366,0
111,110.9642578671639,0
112,110.9642578671639,1
113,110.9642578671639,0
114,32.45438642913027,0
115,32.45438642913027,0
116,32.45438642913027,0
117,32.45438642913027,1
118,12.601888453743355,0
119,12.601888453743355,0
120,14.228114046414829,0
121,4.7919298679432085,0
122,4.7919298679432085,1
123,4.7919298679432085,1
124,4.7919298679432085,0
125,4.7919298679432085,1
126,4.7919298679432085,0
127,34.79379551250186,1
128,34.79379551250186,0
129,5.714470338580612,1
130,5.714470338580612,0
131,5.714470338580612,1
132,5.714470338580612,1
133,47.812958158462195,0
134,47.812958158462195,1
135,47.812958158462195,1
136,2.1112808665511626,0
137,2.1112808665511626,0
138,2.1112808665511626,0
139,80.65526183156284,0
140,78.06990566844324,1
141,78.06990566844324,1
142,101.60684786107358,0
