bin_center_km,ci_high,ci_low,curve_mean,d111,min_conflict_dist_km,n_in_bin,row_type
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,1.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,137.54775114235602,,point
,,,,0.0,41.11476370852323,,point
,,,,1.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,1.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,41.11476370852323,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,1.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,3.6556329420852074,,point
,,,,0.0,42.32200074908798,,point
,,,,0.0,42.32200074908798,,point
,,,,1.0,42.32200074908798,,point
,,,,0.0,42.32200074908798,,point
,,,,0.0,42.32200074908798,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,1.0717616721054415,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,0.0,3.741294736734059,,point
,,,,1.0,3.741294736734059,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,1.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,1.0,19.097557486568736,,point
,,,,1.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,0.0,19.097557486568736,,point
,,,,1.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,1.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,40.571899114670785,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,1.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,0.0,4.038318054513061,,point
,,,,1.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
